ID base 10,ID base 16,Byte 0,Byte 1,Value 1,Byte 2,Byte 3,Value 2,Byte 4,Byte 5,Value 3,Byte 6,Byte 7,Value 4
997,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,369,0,9,9,91,132,23428,155,9,39689,193,245,49653
873,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,36F,0,0,0,0,0,0,0,0,0,0,0,0
879,360,0,0,0,0,0,0,0,0,0,0,0,0
864,363,0,0,0,3,180,948,0,0,0,0,0,0
867,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,360,0,0,0,0,0,0,0,0,0,0,0,0
864,36B,0,0,0,3,180,948,0,0,0,0,0,0
875,361,3,245,1013,0,0,0,0,0,0,0,0,0
865,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,3E6,0,9,9,222,102,56934,95,1,24321,5,55,1335
998,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,3E7,0,0,0,0,0,0,0,0,0,0,0,0
999,3E5,3,245,1013,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E7,0,0,0,0,0,0,0,0,0,0,0,0
999,360,3,245,1013,0,0,0,0,0,0,0,0,0
864,37F,0,0,0,3,180,948,0,0,0,0,0,0
895,3EA,4,82,1106,0,0,0,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,180,948,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E9,0,0,0,3,179,947,0,0,0,0,0,0
1001,361,0,0,0,0,0,0,3,133,901,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,363,0,0,0,0,0,0,0,0,0,0,0,0
867,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,179,947,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,360,0,9,9,29,177,7601,138,72,35400,208,121,53369
864,3E6,0,0,0,3,180,948,0,0,0,0,0,0
998,361,0,0,0,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E0,0,0,0,0,0,0,0,0,0,0,0,0
992,37F,10,171,2731,10,71,2631,0,0,0,0,0,0
895,36A,4,82,1106,0,0,0,0,0,0,0,0,0
874,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E7,0,0,0,0,0,0,0,0,0,0,0,0
999,360,3,245,1013,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,360,0,9,9,5,71,1351,170,57,43577,240,234,61674
864,3E9,0,0,0,3,180,948,0,0,0,0,0,0
1001,361,0,0,0,0,0,0,3,133,901,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,36B,0,0,0,0,0,0,0,0,0,0,0,0
875,363,3,245,1013,0,0,0,0,0,0,0,0,0
867,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,3EA,0,9,9,24,137,6281,219,1,56065,129,87,33111
1002,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,361,0,9,9,52,55,13367,71,5,18181,29,77,7501
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E9,0,0,0,3,181,949,0,0,0,0,0,0
1001,361,0,0,0,0,0,0,3,133,901,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,36B,0,0,0,0,0,0,0,0,0,0,0,0
875,363,3,245,1013,0,0,0,0,0,0,0,0,0
867,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,37F,0,0,0,0,0,0,0,0,0,0,0,0
895,3E0,4,83,1107,0,0,0,0,0,0,0,0,0
992,360,10,171,2731,10,71,2631,0,0,0,0,0,0
864,3E5,0,0,0,3,181,949,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E2,0,0,0,0,0,0,0,0,0,0,0,0
994,369,0,0,0,0,0,0,0,0,0,0,0,0
873,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E9,0,0,0,0,0,0,0,0,0,0,0,0
1001,36F,0,0,0,0,0,0,3,133,901,0,0,0
879,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,363,0,0,0,0,0,0,0,0,0,0,0,0
867,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E9,0,0,0,3,180,948,0,0,0,0,0,0
1001,29E,0,0,0,0,0,0,3,133,901,0,0,0
670,3E5,0,9,9,86,159,22175,225,165,57765,187,206,48078
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,36B,0,0,0,3,180,948,0,0,0,0,0,0
875,361,3,245,1013,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E7,0,0,0,0,0,0,0,0,0,0,0,0
999,3EA,3,245,1013,0,0,0,0,0,0,0,0,0
1002,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,37F,0,9,9,158,72,40520,91,54,23350,1,165,421
895,360,4,83,1107,0,0,0,0,0,0,0,0,0
864,3E0,0,0,0,3,181,949,0,0,0,0,0,0
992,3E9,10,171,2731,10,71,2631,0,0,0,0,0,0
1001,3E5,0,0,0,0,0,0,3,133,901,0,0,0
997,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,368,0,9,9,55,116,14196,29,91,7515,71,223,18399
872,369,3,228,996,0,0,0,0,0,0,0,0,0
873,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,369,0,0,0,0,0,0,0,0,0,0,0,0
873,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E9,0,0,0,3,182,950,0,0,0,0,0,0
1001,361,0,0,0,0,0,0,3,133,901,0,0,0
865,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,3E5,0,9,9,19,9,4873,56,78,14414,98,79,25167
997,368,0,0,0,0,0,0,0,0,0,0,0,0
872,3EA,3,228,996,0,0,0,0,0,0,0,0,0
1002,363,0,0,0,0,0,0,0,0,0,0,0,0
867,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E6,0,0,0,3,181,949,0,0,0,0,0,0
998,361,0,0,0,0,0,0,0,0,0,0,0,0
865,37F,0,0,0,0,0,0,0,0,0,0,0,0
895,3E0,4,83,1107,0,0,0,0,0,0,0,0,0
992,3E5,10,171,2731,10,71,2631,0,0,0,0,0,0
997,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,369,0,0,0,0,0,0,0,0,0,0,0,0
873,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E7,0,0,0,3,182,950,0,0,0,0,0,0
999,3E9,3,245,1013,0,0,0,0,0,0,0,0,0
1001,29E,0,0,0,0,0,0,3,133,901,0,0,0
670,3E5,0,9,9,162,56,41528,134,43,34347,220,45,56365
997,363,0,0,0,0,0,0,0,0,0,0,0,0
867,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,368,0,9,9,144,232,37096,232,172,59564,178,140,45708
872,360,3,228,996,0,0,0,0,0,0,0,0,0
864,3E5,0,0,0,3,181,949,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,369,0,0,0,0,0,0,0,0,0,0,0,0
873,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,182,950,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,29E,0,0,0,3,182,950,0,0,0,0,0,0
670,361,0,9,9,37,27,9499,179,250,46074,233,94,59742
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,36B,0,0,0,3,182,950,0,0,0,0,0,0
875,361,3,245,1013,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,37F,0,0,0,0,0,0,0,0,0,0,0,0
895,36C,4,85,1109,0,0,0,0,0,0,0,0,0
876,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E7,0,0,0,0,0,0,0,0,0,0,0,0
999,360,3,245,1013,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,182,950,0,0,0,0,0,0
1002,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E2,0,0,0,3,182,950,0,0,0,0,0,0
994,361,0,0,0,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E9,0,0,0,0,0,0,0,0,0,0,0,0
1001,36F,0,0,0,0,0,0,3,133,901,0,0,0
879,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,363,0,9,9,157,105,40297,48,48,12336,106,80,27216
867,360,0,0,0,0,0,0,0,0,0,0,0,0
864,375,0,0,0,3,182,950,0,0,0,0,0,0
885,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,36B,0,0,0,3,182,950,0,0,0,0,0,0
875,361,3,245,1013,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,362,0,0,0,0,0,0,0,0,0,0,0,0
866,3E0,0,0,0,0,0,0,255,230,65510,0,0,0
992,371,10,171,2731,10,71,2631,0,0,0,0,0,0
881,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E7,0,0,0,0,0,0,0,0,0,0,0,0
999,360,3,245,1013,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,180,948,0,0,0,0,0,0
1002,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E9,0,0,0,3,180,948,0,0,0,0,0,0
1001,361,0,0,0,0,0,0,3,133,901,0,0,0
865,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,3EA,0,9,9,179,227,46051,58,73,14921,96,23,24599
1002,36B,0,0,0,0,0,0,0,0,0,0,0,0
875,3E5,3,245,1013,0,0,0,0,0,0,0,0,0
997,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,36D,0,0,0,0,0,0,0,0,0,0,0,0
877,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,37F,0,0,0,0,0,0,0,0,0,0,0,0
895,360,4,84,1108,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,180,948,0,0,0,0,0,0
1002,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,360,0,9,9,208,48,53296,45,68,11588,119,33,30497
864,368,0,0,0,3,180,948,0,0,0,0,0,0
872,361,3,228,996,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,372,0,0,0,0,0,0,0,0,0,0,0,0
882,3E5,0,118,118,0,0,0,252,11,64523,3,245,1013
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,369,0,0,0,0,0,0,0,0,0,0,0,0
873,360,0,0,0,0,0,0,0,0,0,0,0,0
864,29E,0,0,0,3,180,948,0,0,0,0,0,0
670,3EA,0,9,9,205,149,52629,19,206,5070,73,161,18849
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,362,0,0,0,3,180,948,0,0,0,0,0,0
866,36B,0,0,0,0,0,0,255,230,65510,0,0,0
875,361,3,245,1013,0,0,0,0,0,0,0,0,0
865,37F,0,0,0,0,0,0,0,0,0,0,0,0
895,3EA,4,84,1108,0,0,0,0,0,0,0,0,0
1002,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,3E5,0,9,9,144,72,36936,8,194,2242,82,234,21226
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,360,0,0,0,0,0,0,0,0,0,0,0,0
864,362,0,0,0,3,180,948,0,0,0,0,0,0
866,3E0,0,0,0,0,0,0,255,230,65510,0,0,0
992,3E7,10,171,2731,10,71,2631,0,0,0,0,0,0
999,3E5,3,245,1013,0,0,0,0,0,0,0,0,0
997,3E2,0,0,0,0,0,0,0,0,0,0,0,0
994,369,0,0,0,0,0,0,0,0,0,0,0,0
873,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,370,0,0,0,0,0,0,0,0,0,0,0,0
880,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,36F,0,0,0,0,0,0,0,0,0,0,0,0
879,360,0,0,0,0,0,0,0,0,0,0,0,0
864,375,0,0,0,3,180,948,0,0,0,0,0,0
885,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,36B,0,0,0,3,180,948,0,0,0,0,0,0
875,37F,3,245,1013,0,0,0,0,0,0,0,0,0
895,361,4,82,1106,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,360,0,9,9,56,129,14465,16,61,4157,74,231,19175
864,3EA,0,0,0,3,180,948,0,0,0,0,0,0
1002,360,0,0,0,0,0,0,0,0,0,0,0,0
864,372,0,0,0,3,180,948,0,0,0,0,0,0
882,361,0,118,118,0,0,0,252,11,64523,3,245,1013
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E2,0,0,0,0,0,0,0,0,0,0,0,0
994,36F,0,0,0,0,0,0,0,0,0,0,0,0
879,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E9,0,0,0,0,0,0,0,0,0,0,0,0
1001,29E,0,0,0,0,0,0,3,133,901,0,0,0
670,3E5,0,9,9,91,92,23388,28,248,7416,70,129,18049
997,375,0,0,0,0,0,0,0,0,0,0,0,0
885,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,36F,0,0,0,0,0,0,0,0,0,0,0,0
879,37F,0,0,0,0,0,0,0,0,0,0,0,0
895,36B,4,82,1106,0,0,0,0,0,0,0,0,0
875,360,3,245,1013,0,0,0,0,0,0,0,0,0
864,3E5,0,0,0,3,181,949,0,0,0,0,0,0
997,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,3E7,0,9,9,57,73,14665,172,4,44036,246,45,63021
999,360,3,245,1013,0,0,0,0,0,0,0,0,0
864,368,0,0,0,3,180,948,0,0,0,0,0,0
872,361,3,228,996,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,372,0,0,0,0,0,0,0,0,0,0,0,0
882,369,0,118,118,0,0,0,252,11,64523,3,245,1013
873,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,373,0,0,0,0,0,0,0,0,0,0,0,0
883,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,36F,0,0,0,0,0,0,0,0,0,0,0,0
879,360,0,0,0,0,0,0,0,0,0,0,0,0
864,29E,0,0,0,3,181,949,0,0,0,0,0,0
670,37F,0,9,9,151,166,38822,69,49,17713,31,39,7975
895,360,4,83,1107,0,0,0,0,0,0,0,0,0
864,36B,0,0,0,3,181,949,0,0,0,0,0,0
875,361,3,245,1013,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,3E7,0,9,9,39,163,10147,167,190,42942,253,227,64995
999,360,3,245,1013,0,0,0,0,0,0,0,0,0
864,3E0,0,0,0,3,180,948,0,0,0,0,0,0
992,361,10,171,2731,10,71,2631,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E2,0,0,0,0,0,0,0,0,0,0,0,0
994,369,0,0,0,0,0,0,0,0,0,0,0,0
873,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E7,0,0,0,0,0,0,0,0,0,0,0,0
999,3E9,3,245,1013,0,0,0,0,0,0,0,0,0
1001,29E,0,0,0,0,0,0,3,133,901,0,0,0
670,368,0,9,9,93,44,23852,114,94,29278,40,204,10444
872,3EA,3,228,996,0,0,0,0,0,0,0,0,0
1002,36F,0,0,0,0,0,0,0,0,0,0,0,0
879,360,0,0,0,0,0,0,0,0,0,0,0,0
864,36B,0,0,0,3,180,948,0,0,0,0,0,0
875,361,3,245,1013,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E7,0,0,0,0,0,0,0,0,0,0,0,0
999,360,3,245,1013,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,180,948,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,180,948,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E9,0,0,0,3,180,948,0,0,0,0,0,0
1001,361,0,0,0,0,0,0,3,133,901,0,0,0
865,37F,0,0,0,0,0,0,0,0,0,0,0,0
895,36B,4,79,1103,0,0,0,0,0,0,0,0,0
875,3E5,3,245,1013,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,180,948,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E0,0,0,0,3,180,948,0,0,0,0,0,0
992,29E,10,171,2731,10,71,2631,0,0,0,0,0,0
670,361,0,9,9,123,153,31641,110,61,28221,52,241,13553
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,369,0,0,0,0,0,0,0,0,0,0,0,0
873,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,36A,0,0,0,0,0,0,0,0,0,0,0,0
874,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,180,948,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,361,0,0,0,3,180,948,0,0,0,0,0,0
865,372,0,0,0,0,0,0,0,0,0,0,0,0
882,362,0,118,118,0,0,0,252,11,64523,3,245,1013
866,3E5,0,0,0,0,0,0,255,230,65510,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,36F,0,0,0,0,0,0,0,0,0,0,0,0
879,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,180,948,0,0,0,0,0,0
1002,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,360,0,9,9,238,21,60949,27,230,7142,65,20,16660
864,36B,0,0,0,3,181,949,0,0,0,0,0,0
875,361,3,245,1013,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E0,0,0,0,0,0,0,0,0,0,0,0,0
992,29E,10,171,2731,10,71,2631,0,0,0,0,0,0
670,3E5,0,9,9,74,61,19005,185,152,47512,227,248,58360
997,369,0,0,0,0,0,0,0,0,0,0,0,0
873,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E7,0,0,0,0,0,0,0,0,0,0,0,0
999,360,3,245,1013,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,37F,0,0,0,0,0,0,0,0,0,0,0,0
895,3E9,4,80,1104,0,0,0,0,0,0,0,0,0
1001,361,0,0,0,0,0,0,3,133,901,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,36B,0,0,0,0,0,0,0,0,0,0,0,0
875,363,3,245,1013,0,0,0,0,0,0,0,0,0
867,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E7,0,0,0,0,0,0,0,0,0,0,0,0
999,360,3,245,1013,0,0,0,0,0,0,0,0,0
864,29E,0,0,0,3,181,949,0,0,0,0,0,0
670,3EA,0,9,9,12,195,3267,249,115,63859,163,151,41879
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,36C,0,0,0,3,181,949,0,0,0,0,0,0
876,372,0,0,0,0,0,0,0,0,0,0,0,0
882,361,0,118,118,0,0,0,252,11,64523,3,245,1013
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E9,0,0,0,0,0,0,0,0,0,0,0,0
1001,3EA,0,0,0,0,0,0,3,133,901,0,0,0
1002,36F,0,0,0,0,0,0,0,0,0,0,0,0
879,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,360,0,9,9,30,40,7720,149,155,38299,207,252,53244
864,362,0,0,0,3,180,948,0,0,0,0,0,0
866,36B,0,0,0,0,0,0,255,230,65510,0,0,0
875,361,3,245,1013,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3E6,0,0,0,0,0,0,0,0,0,0,0,0
998,36C,0,0,0,0,0,0,0,0,0,0,0,0
876,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E7,0,0,0,0,0,0,0,0,0,0,0,0
999,360,3,245,1013,0,0,0,0,0,0,0,0,0
864,369,0,0,0,3,181,949,0,0,0,0,0,0
873,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,29E,0,0,0,0,0,0,0,0,0,0,0,0
670,360,0,9,9,16,240,4336,222,152,56984,132,42,33834
864,3E2,0,0,0,3,181,949,0,0,0,0,0,0
994,361,0,0,0,0,0,0,0,0,0,0,0,0
865,37F,0,0,0,0,0,0,0,0,0,0,0,0
895,3EA,4,85,1109,0,0,0,0,0,0,0,0,0
1002,3E9,0,0,0,0,0,0,0,0,0,0,0,0
1001,3E5,0,0,0,0,0,0,3,133,901,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3EA,0,0,0,3,181,949,0,0,0,0,0,0
1002,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E6,0,0,0,3,182,950,0,0,0,0,0,0
998,361,0,0,0,0,0,0,0,0,0,0,0,0
865,3E5,0,0,0,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,3E0,0,0,0,0,0,0,0,0,0,0,0,0
992,3E7,10,171,2731,10,71,2631,0,0,0,0,0,0
999,3E5,3,245,1013,0,0,0,0,0,0,0,0,0
997,3EA,0,0,0,0,0,0,0,0,0,0,0,0
1002,369,0,0,0,0,0,0,0,0,0,0,0,0
873,360,0,0,0,0,0,0,0,0,0,0,0,0
864,37F,0,0,0,3,182,950,0,0,0,0,0,0
895,3EA,4,82,1106,0,0,0,0,0,0,0,0,0
1002,361,0,0,0,0,0,0,0,0,0,0,0,0
865,360,0,0,0,0,0,0,0,0,0,0,0,0
864,3E9,0,0,0,3,182,950,0,0,0,0,0,0
